,fornecedor_punido,qtd_media,Socio Laranja,Valor Total Homologado em 2017,Micro Empresa,Não Informado,Pequena Empresa,qtd_subclasses_cnae,Qtd dias inferior a 30,qtd_fornecedores,socio_com_ceis,VALIDO,prob_loja
14481,False,5.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.9999682903289795
14482,True,397.0,0.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,4.0,0.003942293580621481
14483,False,17.0,6.0,100000.0,1,0,0,4.0,0.0,1.0,0.0,1.0,0.6440698504447937
14484,True,6.0,8.0,1384671.13,1,0,0,3.0,0.0,1.0,0.0,35.0,1.0
14485,False,2.5,10.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,1.0
14486,False,7.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,8.0,0.6377562284469604
14487,False,9.0,24.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,3.0,0.9188088774681091
14488,False,17.0,8.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,2.0,0.9999999403953552
14489,False,11.0,0.0,25954.0,1,0,0,4.0,0.0,1.0,0.0,8.0,0.9999996423721313
14490,False,20.0,0.0,100000.0,0,0,0,11.0,0.0,1.0,0.0,34.0,0.0014391697477549314
14491,False,95.0,0.0,25745.99,0,0,0,20.0,0.0,1.0,0.0,60.0,0.9999998807907104
14492,False,17.0,4.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.824178159236908
14493,False,5.0,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,9.0,0.7942359447479248
14494,False,10.5,0.0,729105.65,1,0,0,65.0,0.0,1.0,0.0,226.0,0.9981961846351624
14495,True,39.0,0.0,1465805.9,1,0,0,13.0,0.0,1.0,0.0,34.0,0.0001055104294209741
14496,False,15.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.7360122203826904
14497,False,1.0,3.0,7976.7,0,1,0,6.0,0.0,1.0,0.0,1.0,0.6540693044662476
14498,False,11.5,0.0,882200.0,0,0,1,5.0,0.0,1.0,0.0,0.0,0.1315477043390274
14499,True,4.5,38.0,100000.0,0,0,0,8.0,0.0,1.0,0.0,3.0,0.20110538601875305
14500,True,12.5,0.0,124052.68,1,0,0,21.0,0.0,1.0,0.0,189.0,0.9999984502792358
14501,False,3.5,35.0,73406.0,1,0,0,7.0,0.0,1.0,0.0,3.0,0.9768577814102173
14502,False,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,1.0
14503,False,2.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9996501803398132
14504,True,5.0,0.0,340560.0,1,0,0,5.0,0.0,1.0,0.0,23.0,1.0
14505,False,7.0,0.0,86400.0,0,0,1,5.0,0.0,1.0,0.0,38.0,0.8845582604408264
14506,False,2.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,3.0,0.8957775831222534
14507,False,39.5,0.0,120000.0,1,0,0,3.0,0.0,1.0,0.0,1.0,0.9104882478713989
14508,False,66.0,18.0,0.0,0,0,1,31.0,0.0,1.0,0.0,52.0,0.00179619702976197
14509,True,13.0,5.0,6555057.79,1,0,0,12.0,0.0,1.0,0.0,169.0,0.0007156534702517092
14510,False,10.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,9.0,0.9959483742713928
14511,True,1.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,14.0,0.9999980330467224
14512,True,253.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,4.0,0.7402539849281311
14513,False,2.5,6.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.984142541885376
14514,False,45.0,0.0,0.0,0,0,0,7.0,0.0,1.0,0.0,17.0,0.5794504880905151
14515,False,17.0,0.0,2944.0,1,0,0,2.0,0.0,1.0,0.0,2.0,0.9410720467567444
14516,False,3.5,0.0,45000.0,1,0,0,5.0,0.0,1.0,0.0,1.0,0.824660062789917
14517,False,5.0,0.0,153800.0,1,0,0,1.0,0.0,1.0,0.0,1.0,1.0
14518,False,29.5,0.0,4733100.16,1,0,0,8.0,0.0,2.0,0.0,73.0,0.9999939203262329
14519,False,174.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,3.0,3.0,0.9204636812210083
14520,False,19.0,0.0,2029579.81,1,0,0,8.0,0.0,1.0,0.0,42.0,0.9999982714653015
14521,False,11.5,0.0,48978.0,1,0,0,74.0,0.0,1.0,0.0,119.0,1.0
14522,False,12.5,16.0,42137.9,0,0,0,23.0,0.0,1.0,0.0,10.0,0.9999770522117615
14523,False,3.0,0.0,0.0,1,0,0,5.0,0.0,1.0,0.0,3.0,0.9991912245750427
14524,False,16.0,3.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,0.0,1.0
14525,True,79.0,52.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.1084558293223381
14526,False,1.0,3.0,100000.0,0,0,0,8.0,0.0,1.0,0.0,3.0,0.9979086518287659
14527,False,2.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,19.0,0.30570900440216064
14528,True,470.5,9.0,0.0001,0,0,1,26.0,0.0,1.0,0.0,30.0,0.004326499067246914
14529,False,9.0,0.0,2379.34,0,1,0,5.0,0.0,1.0,0.0,2.0,0.007654137909412384
14530,True,17.0,1.0,1429826.55,0,0,1,5.0,0.0,1.0,0.0,31.0,0.019123056903481483
14531,True,24.5,0.0,0.0,1,0,0,7.0,0.0,1.0,0.0,4.0,1.0
14532,False,17.0,0.0,100000.0,0,0,0,13.0,0.0,1.0,0.0,2.0,0.925580620765686
14533,False,17.0,14.0,0.0,1,0,0,4.0,0.0,1.0,0.0,79.0,0.9860730767250061
14534,False,35.0,4.0,100000.0,0,0,0,40.0,0.0,1.0,0.0,5.0,0.05171160027384758
14535,True,3.0,5.0,1870626.5,1,0,0,11.0,0.0,1.0,0.0,93.0,0.0019811568781733513
14536,False,6.5,0.0,0.0,0,0,1,22.0,0.0,1.0,0.0,167.0,0.0037275052163749933
14537,False,17.0,0.0,80745.0,1,0,0,1.0,0.0,1.0,0.0,24.0,0.999550461769104
14538,False,27.5,16.0,1649877.08,1,0,0,5.0,0.0,1.0,0.0,96.0,0.00017546795425005257
14539,False,7.5,0.0,100000.0,0,0,0,20.0,0.0,1.0,0.0,14.0,0.7434072494506836
14540,False,2.5,37.0,0.0,1,0,0,5.0,0.0,1.0,0.0,2.0,0.6760344505310059
14541,False,20.5,0.0,139689.59,0,0,1,3.0,0.0,3.0,0.0,12.0,0.9999996423721313
14542,False,17.0,0.0,100000.0,0,0,0,18.0,0.0,1.0,0.0,3.0,0.0031782055739313364
14543,False,4.5,0.0,86196.7,1,0,0,11.0,0.0,1.0,0.0,32.0,0.3903961181640625
14544,True,1321.0,0.0,0.0,0,0,0,30.0,0.0,1.0,0.0,50.0,0.0005850501474924386
14545,False,5.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.99892657995224
14546,False,11.0,0.0,1707287.14,0,0,0,6.0,0.0,1.0,0.0,85.0,0.2929752469062805
14547,False,81.5,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,1.0,1.0
14548,True,1.0,0.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,90.0,1.0
14549,False,1.0,0.0,162677.5,1,0,0,1.0,0.0,1.0,0.0,4.0,0.00021378642122726887
14550,False,10.0,4.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.8805481195449829
14551,False,39.5,0.0,7872.4,0,0,1,2.0,0.0,1.0,0.0,1.0,0.004604096990078688
14552,False,1.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,1.0,0.0009373619686812162
14553,True,4.0,0.0,3617621.06,1,0,0,14.0,0.0,1.0,0.0,320.0,0.9989085793495178
14554,False,31.0,0.0,6000000.0,0,0,1,5.0,0.0,1.0,0.0,2.0,0.9222784638404846
14555,True,2.0,0.0,203855.45,0,0,1,4.0,0.0,2.0,0.0,8.0,0.06411362439393997
14556,True,17.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,38.0,0.9996559023857117
14557,False,17.0,1.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.994717001914978
14558,True,17.0,2.0,0.0,1,0,0,24.0,0.0,1.0,1.0,28.0,1.0
14559,False,21.0,0.0,2309666.32,1,0,0,19.0,0.0,2.0,0.0,41.0,0.0021902734879404306
14560,False,4.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,32.0,0.10166489332914352
14561,False,10.0,0.0,5094843.0,1,0,0,6.0,0.0,1.0,0.0,1.0,0.6807678937911987
14562,False,61.5,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,8.0,0.9999529719352722
14563,False,17.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,1.0,17.0,0.9998602867126465
14564,False,22.0,53.0,237552.0,0,0,1,24.0,0.0,1.0,0.0,21.0,0.9999956488609314
14565,True,71.5,20.0,20178788.03,0,0,0,27.0,0.0,1.0,0.0,226.0,0.0025832680985331535
14566,False,6.5,0.0,100000.0,0,0,0,29.0,0.0,2.0,0.0,29.0,1.0
14567,True,133.5,23.0,0.0,0,0,0,12.0,0.0,1.0,0.0,9.0,0.999294102191925
14568,False,4.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9731209874153137
14569,True,17.0,0.0,6469492.6,0,0,1,13.0,0.0,1.0,0.0,23.0,0.8275037407875061
14570,False,12.0,7.0,14859.53,0,0,1,2.0,0.0,1.0,0.0,8.0,0.823134183883667
14571,True,1.0,20.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,3.0,0.9958763718605042
14572,False,136.0,14.0,299599.92,0,0,0,5.0,0.0,1.0,0.0,1.0,0.8030633926391602
14573,False,214.0,2.0,13605.94,0,0,0,13.0,0.0,1.0,0.0,13.0,0.9999542832374573
14574,False,1.5,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,17.0,0.03158007934689522
14575,True,210.5,0.0,385933.92,0,0,0,20.0,0.0,1.0,0.0,27.0,0.9851053953170776
14576,True,53.0,0.0,1266945.48,1,0,0,15.0,0.0,1.0,0.0,46.0,0.035880327224731445
14577,False,17.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,5.0,1.0
14578,True,30.5,0.0,311549.5,1,0,0,6.0,0.0,1.0,0.0,24.0,0.0022530946880578995
14579,False,1.0,13.0,704040.06,0,0,1,5.0,0.0,1.0,0.0,26.0,1.0
14580,False,23.5,0.0,1339240.52,0,0,0,6.0,0.0,1.0,0.0,32.0,0.6614121794700623
14581,False,2.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,0.0,0.001339134993031621
14582,False,8.0,8.0,7504.98,1,0,0,4.0,0.0,1.0,0.0,19.0,1.0
14583,False,27.5,13.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,3.0,0.4802854061126709
14584,False,108.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,6.0,0.7321091890335083
14585,False,6.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.06370393186807632
14586,False,1.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.9998698234558105
14587,True,1.0,0.0,46480.0,1,0,0,4.0,0.0,1.0,0.0,4.0,0.003306166036054492
14588,True,3.0,0.0,2667.6,1,0,0,5.0,0.0,2.0,0.0,18.0,0.21339546144008636
14589,True,9.0,0.0,5601956.6888,0,0,1,4.0,0.0,1.0,0.0,171.0,0.3355015516281128
14590,False,5.0,0.0,172042.89,1,0,0,3.0,0.0,1.0,0.0,26.0,0.9999999403953552
14591,True,28.0,3.0,100000.0,0,0,0,29.0,0.0,1.0,0.0,60.0,0.0061283111572265625
14592,False,458.0,0.0,0.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.026703594252467155
14593,False,17.0,0.0,140640.0,0,0,0,5.0,0.0,2.0,0.0,3.0,0.9999669194221497
14594,False,5.5,0.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,1.0,0.9156008362770081
14595,False,7.0,0.0,1641696.66,0,0,1,6.0,0.0,1.0,0.0,58.0,1.0
14596,False,24.0,0.0,75150.0,0,0,0,18.0,0.0,1.0,0.0,4.0,0.9997291564941406
14597,False,13.5,0.0,4000.0,0,1,0,12.0,0.0,1.0,0.0,1.0,0.09612419456243515
14598,False,12.5,0.0,0.0,1,0,0,3.0,0.0,1.0,0.0,10.0,0.7975022196769714
14599,False,17.5,0.0,80000.0,0,0,1,12.0,0.0,3.0,0.0,2.0,0.28899461030960083
14600,False,2.0,0.0,100000.0,0,0,0,2.0,0.0,2.0,0.0,3.0,0.4248741567134857
14601,True,106.5,33.0,3531829.78,0,0,1,14.0,0.0,1.0,0.0,40.0,0.9999997019767761
14602,False,1.5,24.0,100000.0,0,0,0,12.0,0.0,1.0,0.0,3.0,0.00040973149589262903
14603,True,2.5,0.0,984.95,1,0,0,17.0,0.0,1.0,0.0,176.0,0.999326229095459
14604,True,1.0,0.0,23724.0,1,0,0,3.0,0.0,1.0,0.0,41.0,0.0021499821450561285
14605,False,19.0,0.0,0.0,0,0,1,3.0,0.0,1.0,0.0,5.0,0.07808006554841995
14606,False,12.0,0.0,7200.0,1,0,0,8.0,0.0,1.0,0.0,6.0,1.0
14607,False,10.5,0.0,100000.0,0,0,0,13.0,0.0,1.0,0.0,2.0,1.0
14608,False,190.5,0.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,3.0,0.9513400793075562
14609,True,323.5,0.0,2261277.39,0,0,0,6.0,0.0,1.0,0.0,8.0,0.1343131810426712
14610,False,14.0,0.0,52712.85,0,0,0,13.0,0.0,1.0,0.0,4.0,0.49341434240341187
14611,False,8.0,0.0,18653.63,1,0,0,13.0,0.0,1.0,0.0,52.0,0.02048463188111782
14612,True,24.0,16.0,100000.0,0,0,0,7.0,0.0,1.0,0.0,4.0,0.22659112513065338
14613,False,70.5,11.0,2842510.53,1,0,0,16.0,0.0,2.0,0.0,165.0,0.05840460583567619
14614,True,61.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,4.0,4.822739356313832e-05
14615,True,17.0,0.0,100000.0,0,0,0,12.0,0.0,1.0,0.0,41.0,0.9950485229492188
14616,True,22.5,0.0,99268.96,1,0,0,12.0,0.0,1.0,0.0,35.0,0.999994695186615
14617,False,17.0,0.0,50397.07,1,0,0,6.0,0.0,1.0,0.0,14.0,0.042726173996925354
14618,False,3.0,0.0,647635.32,0,0,1,17.0,0.0,1.0,0.0,20.0,0.15351538360118866
14619,False,294.0,0.0,2286.7,1,0,0,40.0,0.0,1.0,0.0,23.0,0.12025860697031021
14620,False,6.5,3.0,160000.0,0,0,1,8.0,0.0,2.0,0.0,1.0,1.0
14621,True,224.5,20.0,0.0,1,0,0,14.0,0.0,2.0,0.0,52.0,0.9999996423721313
14622,False,17.0,0.0,78998.61,1,0,0,40.0,0.0,1.0,0.0,9.0,0.5327093601226807
14623,True,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,2.0,0.012319350615143776
14624,False,44.5,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,18.0,0.6967755556106567
14625,True,1.0,26.0,7575.99,1,0,0,18.0,0.0,1.0,0.0,14.0,0.007602763827890158
14626,True,3.0,10.0,3732800.0,1,0,0,1.0,0.0,1.0,0.0,57.0,0.9998921155929565
14627,False,3.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,7.0,0.7990809679031372
14628,False,150.0,0.0,2760.0,0,0,0,5.0,1.0,1.0,0.0,3.0,0.034529414027929306
14629,False,17.0,0.0,0.0,1,0,0,8.0,0.0,1.0,0.0,18.0,0.0044711194932460785
14630,False,17.0,9.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9999865889549255
14631,False,223.5,0.0,100000.0,0,0,0,12.0,0.0,1.0,0.0,14.0,0.029453212395310402
14632,False,17.0,0.0,100000.0,0,0,0,5.0,1.0,1.0,0.0,1.0,0.2190505415201187
14633,False,11.0,14.0,1349118.74,0,0,1,37.0,0.0,1.0,0.0,18.0,0.20939768850803375
14634,True,79.0,3.0,3120377.48,1,0,0,3.0,0.0,1.0,0.0,10.0,1.0
14635,True,17.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,48.0,0.9999961853027344
14636,True,17.0,0.0,3556138.92,1,0,0,12.0,0.0,1.0,0.0,152.0,0.9340208172798157
14637,False,70.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,1.0,0.9999995827674866
14638,False,25.5,34.0,6930.0,0,0,1,32.0,0.0,1.0,0.0,21.0,0.128580242395401
14639,False,1.5,0.0,651981.82,0,1,0,5.0,0.0,1.0,0.0,3.0,0.9877123832702637
14640,False,641.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,2.0,0.9994360208511353
14641,False,4.5,0.0,1255.8,0,1,0,2.0,0.0,1.0,0.0,1.0,0.12002208083868027
14642,True,94.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.919761061668396
14643,False,1.5,0.0,101961.0,1,0,0,3.0,0.0,1.0,0.0,34.0,0.9999968409538269
14644,True,680.5,0.0,9791741.15,0,0,0,47.0,0.0,1.0,0.0,174.0,0.16957123577594757
14645,False,6.0,0.0,100000.0,0,0,0,14.0,0.0,1.0,0.0,32.0,0.05703525245189667
14646,False,3.0,0.0,77390.72,1,0,0,20.0,0.0,1.0,0.0,20.0,0.19170817732810974
14647,True,40.5,0.0,0.0,1,0,0,20.0,0.0,1.0,0.0,4.0,0.0004561295500025153
14648,True,17.0,0.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,25.0,0.3448047935962677
14649,False,7.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9485937356948853
14650,False,51.0,0.0,381728.11,0,0,1,40.0,0.0,1.0,0.0,69.0,0.10019057244062424
14651,False,10.5,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.9961920976638794
14652,True,453.0,0.0,1898006.78,0,0,0,16.0,0.0,1.0,0.0,25.0,0.00979028083384037
14653,False,17.0,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,5.0,9.32769471546635e-05
14654,False,3.0,0.0,220956.45,1,0,0,1.0,0.0,1.0,0.0,23.0,0.005155307240784168
14655,False,48.5,0.0,1834.88,0,0,0,4.0,0.0,1.0,0.0,3.0,0.9999969601631165
14656,True,1.5,0.0,857928.04,1,0,0,3.0,0.0,1.0,0.0,38.0,0.9583501219749451
14657,False,11.0,4.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,3.0,0.0023149708285927773
14658,False,491.5,6.0,2319000.0,0,0,0,11.0,0.0,1.0,0.0,36.0,0.9999887943267822
14659,True,19.5,11.0,318202.92,1,0,0,11.0,0.0,1.0,0.0,35.0,0.9999997615814209
14660,True,17.0,0.0,133679.67,1,0,0,12.0,0.0,1.0,0.0,105.0,0.9999998807907104
14661,False,11.5,5.0,116642.62,1,0,0,8.0,0.0,1.0,0.0,19.0,0.007001053541898727
14662,True,71.0,0.0,0.0,1,0,0,8.0,0.0,1.0,0.0,33.0,0.007519152015447617
14663,False,55.5,0.0,200000.0,1,0,0,5.0,0.0,1.0,0.0,1.0,0.008338510058820248
14664,False,17.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,2.0,0.9997466802597046
14665,False,17.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.9810193181037903
14666,True,1257.5,0.0,0.0,0,0,0,46.0,0.0,1.0,0.0,101.0,0.04656929150223732
14667,False,17.5,0.0,207152.3,1,0,0,18.0,0.0,1.0,0.0,69.0,0.9249319434165955
14668,False,6.0,0.0,639673.0,0,0,0,14.0,0.0,1.0,0.0,50.0,0.9924163222312927
14669,False,17.0,0.0,24000.0,0,1,0,4.0,0.0,1.0,0.0,4.0,0.3492753207683563
14670,False,3.0,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.03400900959968567
14671,False,17.0,0.0,1293932.0,1,0,0,27.0,0.0,1.0,0.0,76.0,0.6248793601989746
14672,False,19.5,0.0,100000.0,0,0,0,2.0,0.0,1.0,0.0,4.0,0.9449267387390137
14673,False,25.0,14.0,2400000.0,1,0,0,2.0,0.0,1.0,0.0,1.0,0.003563170786947012
14674,False,17.0,6.0,0.0,1,0,0,5.0,0.0,1.0,0.0,1.0,0.004925430752336979
14675,False,709.0,9.0,637353.63,1,0,0,5.0,0.0,1.0,0.0,1.0,0.028462788090109825
14676,False,6.0,53.0,150500.77,1,0,0,18.0,0.0,1.0,0.0,72.0,0.9998215436935425
14677,False,10.5,0.0,392973.66,1,0,0,37.0,0.0,1.0,0.0,25.0,0.04379881173372269
14678,True,12.5,16.0,19871.76,1,0,0,50.0,0.0,1.0,0.0,240.0,0.9999996423721313
14679,False,4.0,4.0,0.0,0,0,1,7.0,0.0,1.0,0.0,10.0,0.99966961145401
14680,False,54.0,0.0,100000.0,0,0,0,8.0,0.0,1.0,0.0,25.0,0.9992731809616089
14681,True,14.0,0.0,654435.87,1,0,0,7.0,0.0,1.0,0.0,28.0,0.06398922950029373
14682,True,216.5,0.0,1075268.72,1,0,0,1.0,0.0,1.0,0.0,10.0,0.12850017845630646
14683,True,17.0,13.0,117880.0,1,0,0,9.0,0.0,1.0,0.0,24.0,0.10822857171297073
14684,False,13.5,22.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,3.0,0.7806796431541443
14685,False,3.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,2.0,0.6633884906768799
14686,False,17.5,0.0,100000.0,0,0,0,1.0,0.0,2.0,0.0,65.0,0.9999977350234985
14687,True,2.5,1.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,28.0,0.4905458688735962
14688,True,185.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,12.0,1.0
14689,False,4.0,0.0,8686.0,1,0,0,19.0,0.0,1.0,0.0,38.0,0.9866092205047607
14690,False,29.5,0.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,10.0,0.8222479820251465
14691,False,1.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,1.0,1.0
14692,False,18.5,0.0,0.0,1,0,0,13.0,0.0,1.0,0.0,20.0,0.2253311276435852
14693,False,10.0,4.0,60000.0,1,0,0,5.0,0.0,1.0,0.0,1.0,0.9998528957366943
14694,True,8.0,2.0,100000.0,0,0,0,6.0,0.0,2.0,0.0,12.0,0.999921977519989
14695,True,17.0,0.0,0.0,1,0,0,9.0,0.0,1.0,0.0,184.0,0.8582871556282043
14696,False,11.5,0.0,30700.0,0,0,1,3.0,0.0,1.0,0.0,3.0,0.9993327856063843
14697,False,21.0,3.0,635970.0,0,0,1,16.0,0.0,1.0,0.0,24.0,0.0002336229372303933
14698,True,17.0,0.0,100000.0,0,0,0,17.0,0.0,1.0,0.0,30.0,0.9999962449073792
14699,False,6.0,1.0,360000.0,1,0,0,2.0,0.0,1.0,0.0,2.0,0.4483763873577118
14700,False,192.5,0.0,0.0,0,0,0,23.0,0.0,1.0,0.0,30.0,0.34881237149238586
14701,True,8.0,13.0,0.0,0,0,1,50.0,0.0,1.0,0.0,53.0,0.9559186697006226
14702,False,36.0,4.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,7.0,0.9846837520599365
14703,True,68.5,31.0,0.0,0,0,1,20.0,0.0,1.0,0.0,43.0,0.015463647432625294
14704,False,6.0,8.0,100000.0,0,0,0,23.0,0.0,1.0,0.0,4.0,0.06732148677110672
14705,True,8.5,14.0,0.0,1,0,0,26.0,0.0,1.0,0.0,80.0,0.974625289440155
14706,False,10.0,0.0,3420.0,1,0,0,6.0,0.0,1.0,0.0,5.0,0.06009548157453537
14707,False,1461.0,0.0,83320.96,0,1,0,1.0,0.0,1.0,0.0,6.0,0.0028196321800351143
14708,True,26.5,8.0,265852.0,0,0,1,12.0,0.0,1.0,0.0,41.0,0.9996956586837769
14709,True,97.0,0.0,1499989.56,1,0,0,5.0,0.0,1.0,0.0,2.0,0.7780874967575073
14710,False,9.5,0.0,182445.76,1,0,0,76.0,0.0,1.0,0.0,161.0,0.19298821687698364
14711,False,143.5,1.0,2604677.71,0,0,1,20.0,0.0,2.0,0.0,7.0,0.00877208262681961
14712,False,5.0,0.0,38692.8,0,0,1,6.0,0.0,1.0,0.0,6.0,1.0
14713,True,82.0,13.0,0.0,0,0,1,99.0,0.0,1.0,0.0,260.0,0.7700672149658203
14714,True,1057.5,15.0,372400.0,0,0,0,19.0,0.0,1.0,0.0,43.0,0.43389853835105896
14715,False,17.0,13.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,3.0,0.9312433004379272
14716,True,17.0,6.0,0.0,0,0,1,8.0,0.0,1.0,0.0,23.0,0.01739051379263401
14717,False,49.0,0.0,100000.0,0,0,0,11.0,0.0,1.0,0.0,4.0,0.032610729336738586
14718,False,2.0,0.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,16.0,0.9579920768737793
14719,True,27.0,0.0,100000.0,0,0,0,37.0,0.0,1.0,0.0,86.0,0.01952398009598255
14720,False,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,0.0,0.3716853857040405
14721,True,97.5,24.0,2592213.43,1,0,0,23.0,0.0,1.0,0.0,78.0,0.10193648189306259
14722,False,137.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,5.0,0.9710268974304199
14723,False,8.0,0.0,25292.4,1,0,0,3.0,0.0,1.0,0.0,1.0,0.8997113108634949
14724,False,6.0,0.0,0.0,1,0,0,3.0,0.0,1.0,0.0,5.0,0.010164733976125717
14725,False,17.0,0.0,65517.5,1,0,0,74.0,0.0,1.0,0.0,56.0,0.0006225446122698486
14726,True,2.0,0.0,0.0,1,0,0,12.0,0.0,1.0,0.0,223.0,1.0
14727,False,17.0,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,5.0,1.0
14728,True,17.0,0.0,8396.16,1,0,0,5.0,0.0,1.0,0.0,48.0,0.949385941028595
14729,True,23.0,0.0,100000.0,0,0,0,4.0,0.0,1.0,0.0,4.0,0.9956113696098328
14730,False,17.0,14.0,100000.0,0,0,0,6.0,0.0,1.0,0.0,1.0,0.008031523786485195
14731,True,15.0,0.0,274930.0,1,0,0,2.0,0.0,1.0,0.0,10.0,0.9999992847442627
14732,True,25.0,0.0,1884063.0,0,0,0,2.0,1.0,1.0,0.0,23.0,0.021117689087986946
14733,False,22.5,0.0,100000.0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.7585899829864502
14734,False,39.0,9.0,100000.0,0,0,0,9.0,0.0,1.0,0.0,5.0,0.9999784827232361
14735,False,17.0,0.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,1.0,0.999173641204834
14736,False,52.5,0.0,0.0,0,0,1,9.0,0.0,1.0,0.0,5.0,0.9998127818107605
14737,False,1.0,25.0,100000.0,0,0,0,5.0,0.0,1.0,0.0,0.0,1.0
14738,False,8.0,9.0,490000.0,1,0,0,31.0,0.0,1.0,0.0,5.0,0.017086895182728767
14739,False,17.0,0.0,0.0,1,0,0,11.0,0.0,3.0,0.0,11.0,0.21659471094608307
14740,False,32.0,1.0,458979.5,1,0,0,6.0,0.0,1.0,0.0,21.0,0.9993115067481995
14741,True,1.0,9.0,100000.0,0,0,0,22.0,0.0,1.0,0.0,93.0,0.9999958276748657
14742,False,5.0,0.0,100000.0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.00018151428957935423
14743,True,6.0,0.0,1365071.27,1,0,0,14.0,0.0,1.0,0.0,124.0,0.0003220933140255511
14744,True,17.0,0.0,1040978.28,1,0,0,7.0,0.0,1.0,0.0,116.0,0.8280888199806213
